Running parallel solar with 2 threads:
10	1.9891e+30	0	0	0	0	0	0	0	0	0	3.285e+23	5.8344e+10	0	0	0	47870	0	0	0	0	4.867e+24	1.07712e+11	0	0	0	35020	0	0	0	0	5.972e+24	1.496e+11	0	0	0	29780	0	0	0	0	6.39e+23	2.27392e+11	0	0	0	24130	0	0	0	0	1.898e+27	7.7792e+11	0	0	0	13070	0	0	0	0	5.683e+26	1.43317e+12	0	0	0	9680	0	0	0	0	8.681e+25	2.87531e+12	0	0	0	6800	0	0	0	0	1.024e+26	4.49548e+12	0	0	0	5430	0	0	0	0	7.342e+22	1.49984e+11	0	0	0	30802	0	0	0	0	
10	1.9891e+30	-549665	-20901.2	0	-0.539908	-0.0273371	0	-5.08352e+23	-4.06499e+22	0	3.285e+23	1.058e+11	1.11333e+11	0	34457.7	62658.5	0	1.27363e+21	1.3404e+21	0	4.867e+24	1.276e+11	7.37668e+10	0	17613.6	39744.8	0	2.57493e+22	1.48871e+22	0	5.972e+24	1.60775e+11	6.09533e+10	0	10564	31715	0	2.50777e+22	9.50549e+21	0	6.39e+23	2.32435e+11	4.861e+10	0	4952.74	24642.3	0	1.47254e+21	3.0792e+20	0	1.898e+27	7.7792e+11	2.614e+10	0	-0.177943	13070	0	-1.68807e+20	1.62918e+18	0	5.683e+26	1.43317e+12	1.936e+10	0	0.583557	9680	0	1.65801e+20	-1.732e+18	0	8.681e+25	2.87531e+12	1.36e+10	0	0.0889769	6800	0	3.86195e+18	-2.09733e+16	0	1.024e+26	4.49548e+12	1.086e+10	0	0.0308821	5430	0	1.58115e+18	-5.41642e+15	0	7.342e+22	1.51332e+11	6.29212e+10	0	699.342	31607.7	0	-3.01948e+17	5.11697e+16	0	
10	1.9891e+30	-2.12712e+06	-118772	0	-1.03203	-0.07144	0	-4.75299e+23	-4.64801e+22	0	3.285e+23	1.7936e+11	2.42003e+11	0	38188.8	67099.6	0	2.86102e+20	3.8622e+20	0	4.867e+24	1.70319e+11	1.58438e+11	0	23968.9	44445.6	0	8.74081e+21	8.13467e+21	0	5.972e+24	1.8873e+11	1.27626e+11	0	16693.4	34893.5	0	1.26535e+22	8.5545e+21	0	6.39e+23	2.46595e+11	9.90533e+10	0	9018.23	25873.4	0	1.11467e+21	4.47702e+20	0	1.898e+27	7.77919e+11	5.228e+10	0	-0.355703	13070	0	-1.68562e+20	3.20528e+18	0	5.683e+26	1.43317e+12	3.872e+10	0	1.16694	9679.99	0	1.65725e+20	-3.46375e+18	0	8.681e+25	2.87531e+12	2.72e+10	0	0.177948	6800	0	3.86154e+18	-4.19586e+16	0	1.024e+26	4.49548e+12	2.172e+10	0	0.0617634	5430	0	1.58109e+18	-1.08367e+16	0	7.342e+22	1.52727e+11	1.26136e+11	0	696.47	31607.1	0	-5.63438e+16	-1.34557e+16	0	
10	1.9891e+30	-4.66323e+06	-310542	0	-1.50154	-0.121542	0	-4.60167e+23	-5.37266e+22	0	3.285e+23	2.57021e+11	3.77989e+11	0	39306.8	68675.3	0	1.17265e+20	1.72678e+20	0	4.867e+24	2.20983e+11	2.50049e+11	0	26368.3	46908.4	0	3.84052e+21	4.34903e+21	0	5.972e+24	2.25532e+11	1.99957e+11	0	19769.7	37280.5	0	6.53021e+21	5.78863e+21	0	6.39e+23	2.67747e+11	1.52222e+11	0	11957.8	27291.3	0	7.77415e+20	4.41943e+20	0	1.898e+27	7.77918e+11	7.842e+10	0	-0.533152	13070	0	-1.68225e+20	4.69745e+18	0	5.683e+26	1.43317e+12	5.80799e+10	0	1.74996	9679.97	0	1.65596e+20	-5.19391e+18	0	8.681e+25	2.87531e+12	4.08e+10	0	0.266905	6800	0	3.86081e+18	-6.29521e+16	0	1.024e+26	4.49548e+12	3.258e+10	0	0.092643	5430	0	1.58098e+18	-1.62604e+16	0	7.342e+22	1.54119e+11	1.8935e+11	0	695.349	31607	0	-3.24971e+16	1.5096e+15	0	
10	1.9891e+30	-8.12556e+06	-610785	0	-1.95912	-0.180339	0	-4.50411e+23	-6.35134e+22	0	3.285e+23	3.36211e+11	5.16201e+11	0	39829	69461.2	0	6.26276e+19	9.63781e+19	0	4.867e+24	2.75e+11	3.45368e+11	0	27528.1	48292.1	0	2.06315e+21	2.59464e+21	0	5.972e+24	2.66887e+11	2.76216e+11	0	21430.8	38871.6	0	3.73427e+21	3.86429e+21	0	6.39e+23	2.93818e+11	2.08128e+11	0	13985.2	28581.1	0	5.33932e+20	3.78188e+20	0	1.898e+27	7.77917e+11	1.0456e+11	0	-0.710222	13070	0	-1.67854e+20	6.09325e+18	0	5.683e+26	1.43318e+12	7.74399e+10	0	2.33243	9679.95	0	1.65414e+20	-6.9209e+18	0	8.681e+25	2.87531e+12	5.44e+10	0	0.355842	6800	0	3.85976e+18	-8.39475e+16	0	1.024e+26	4.49548e+12	4.344e+10	0	0.12352	5430	0	1.58081e+18	-2.16864e+16	0	7.342e+22	1.55508e+11	2.52564e+11	0	694.552	31607.1	0	-2.7021e+16	4.42676e+15	0	
10	1.9891e+30	-1.24938e+07	-1.03893e+06	0	-2.4077	-0.249629	0	-4.41926e+23	-7.44064e+22	0	3.285e+23	4.16193e+11	6.55627e+11	0	40128.8	69928.7	0	3.86914e+19	6.11436e+19	0	4.867e+24	3.30774e+11	4.42876e+11	0	28192.4	49154.9	0	1.26361e+21	1.69565e+21	0	5.972e+24	3.10818e+11	3.55105e+11	0	22423.8	39951.2	0	2.3446e+21	2.67837e+21	0	6.39e+23	3.23273e+11	2.66399e+11	0	15386.6	29652.5	0	3.73073e+20	3.07416e+20	0	1.898e+27	7.77916e+11	1.307e+11	0	-0.886914	13070	0	-1.67516e+20	7.40379e+18	0	5.683e+26	1.43318e+12	9.67997e+10	0	2.91417	9679.92	0	1.65178e+20	-8.64305e+18	0	8.681e+25	2.87531e+12	6.8e+10	0	0.444751	6799.99	0	3.85837e+18	-1.04938e+17	0	1.024e+26	4.49548e+12	5.43e+10	0	0.154393	5430	0	1.58059e+18	-2.71136e+16	0	7.342e+22	1.56897e+11	3.15779e+11	0	693.852	31607.2	0	-2.45837e+16	6.05229e+15	0	
10	1.9891e+30	-1.77508e+07	-1.61674e+06	0	-2.84778	-0.330041	0	-4.33376e+23	-8.55301e+22	0	3.285e+23	4.96657e+11	7.95812e+11	0	40322.6	70237.7	0	2.61969e+19	4.21272e+19	0	4.867e+24	3.87612e+11	5.41804e+11	0	28617.4	49737.8	0	8.45558e+20	1.18569e+21	0	5.972e+24	3.56354e+11	4.35812e+11	0	23069.8	40714.6	0	1.58349e+21	1.93637e+21	0	6.39e+23	3.55093e+11	3.266e+11	0	16378.7	30516.4	0	2.6824e+20	2.46699e+20	0	1.898e+27	7.77914e+11	1.5684e+11	0	-1.06329	13070	0	-1.67271e+20	8.67456e+18	0	5.683e+26	1.43319e+12	1.1616e+11	0	3.49497	9679.89	0	1.64886e+20	-1.03586e+19	0	8.681e+25	2.87532e+12	8.16e+10	0	0.533624	6799.99	0	3.85664e+18	-1.25918e+17	0	1.024e+26	4.49548e+12	6.516e+10	0	0.185262	5430	0	1.58031e+18	-3.2541e+16	0	7.342e+22	1.58284e+11	3.78993e+11	0	693.206	31607.4	0	-2.28789e+16	7.23865e+15	0	
10	1.9891e+30	-2.38792e+07	-2.36651e+06	0	-3.27902	-0.421544	0	-4.24309e+23	-9.64087e+22	0	3.285e+23	5.77445e+11	9.36519e+11	0	40458	70456.8	0	1.88842e+19	3.07387e+19	0	4.867e+24	4.45157e+11	6.41719e+11	0	28910.8	50155.8	0	6.02535e+20	8.72048e+20	0	5.972e+24	4.02967e+11	5.1783e+11	0	23518.2	41276.7	0	1.13089e+21	1.45309e+21	0	6.39e+23	3.8861e+11	3.88351e+11	0	17102.3	31210.1	0	1.98792e+20	1.98644e+20	0	1.898e+27	7.77911e+11	1.8298e+11	0	-1.23948	13070	0	-1.67147e+20	9.98171e+18	0	5.683e+26	1.4332e+12	1.35519e+11	0	4.07466	9679.85	0	1.6454e+20	-1.20656e+19	0	8.681e+25	2.87532e+12	9.51999e+10	0	0.622453	6799.99	0	3.85457e+18	-1.4688e+17	0	1.024e+26	4.49548e+12	7.602e+10	0	0.216124	5430	0	1.57998e+18	-3.79678e+16	0	7.342e+22	1.5967e+11	4.42208e+11	0	692.603	31607.6	0	-2.13915e+16	8.15781e+15	0	
10	1.9891e+30	-3.08607e+07	-3.31007e+06	0	-3.70083	-0.523742	0	-4.14597e+23	-1.06771e+23	0	3.285e+23	6.58466e+11	1.0776e+12	0	40557.9	70620.1	0	1.42453e+19	2.33945e+19	0	4.867e+24	5.03203e+11	7.42358e+11	0	29124.8	50469.2	0	4.49847e+20	6.66604e+20	0	5.972e+24	4.50347e+11	6.0083e+11	0	23845.4	41705	0	8.43337e+20	1.12502e+21	0	6.39e+23	4.23383e+11	4.51352e+11	0	17646	31771.2	0	1.51537e+20	1.61534e+20	0	1.898e+27	7.77909e+11	2.0912e+11	0	-1.41559	13070	0	-1.67121e+20	1.14028e+19	0	5.683e+26	1.43321e+12	1.54879e+11	0	4.65303	9679.81	0	1.64139e+20	-1.37621e+19	0	8.681e+25	2.87532e+12	1.088e+11	0	0.711231	6799.98	0	3.85215e+18	-1.67819e+17	0	1.024e+26	4.49548e+12	8.688e+10	0	0.246979	5430	0	1.57958e+18	-4.33932e+16	0	7.342e+22	1.61054e+11	5.05424e+11	0	692.04	31607.8	0	-1.9981e+16	8.866e+15	0	
10	1.9891e+30	-3.86758e+07	-4.46823e+06	0	-4.11255	-0.636029	0	-4.04244e+23	-1.16454e+23	0	3.285e+23	7.39661e+11	1.21897e+12	0	40634.5	70746.4	0	1.11219e+19	1.83888e+19	0	4.867e+24	5.61622e+11	8.43549e+11	0	29287.4	50712.3	0	3.48063e+20	5.25203e+20	0	5.972e+24	4.98297e+11	6.84589e+11	0	24093.5	42041	0	6.50719e+20	8.93903e+20	0	6.39e+23	4.59112e+11	5.15368e+11	0	18065.6	32230.2	0	1.18443e+20	1.32945e+20	0	1.898e+27	7.77906e+11	2.3526e+11	0	-1.59169	13070.1	0	-1.67123e+20	1.29787e+19	0	5.683e+26	1.43322e+12	1.74239e+11	0	5.2299	9679.75	0	1.63683e+20	-1.54456e+19	0	8.681e+25	2.87532e+12	1.224e+11	0	0.799949	6799.98	0	3.84939e+18	-1.88727e+17	0	1.024e+26	4.49548e+12	9.774e+10	0	0.277826	5430	0	1.57912e+18	-4.88165e+16	0	7.342e+22	1.62438e+11	5.6864e+11	0	691.514	31608.1	0	-1.86119e+16	9.39207e+15	0	
